event_id,order_id,event_type,event_time,actor_type,actor_id,source_system
EV-004523,O01542,DELIVERED,2026-08-22T21:16:40.180289,driver,D035,order_platform
EV-004524,O01543,ORDER_CREATED,2026-08-03T20:26:00,customer,C0040,order_platform
EV-004525,O01543,PICKED_UP,2026-08-03T20:45:35.378691,driver,D007,order_platform
EV-004526,O01543,DELIVERED,2026-08-03T21:42:04.243886,driver,D007,order_platform
EV-004527,O01544,ORDER_CREATED,2026-08-11T17:36:00,customer,C0224,order_platform
EV-004528,O01544,PICKED_UP,2026-08-11T18:20:09.420859,driver,D043,order_platform
EV-004529,O01544,DELIVERED,2026-08-11T18:41:23.005827,driver,D043,order_platform
EV-004530,O01545,ORDER_CREATED,2026-08-25T17:11:00,customer,C0121,order_platform
EV-004531,O01545,PICKED_UP,2026-08-25T17:36:22.027698,driver,D071,order_platform
EV-004532,O01545,DELIVERED,2026-08-25T18:17:26.929900,driver,D071,order_platform
EV-004533,O01546,ORDER_CREATED,2026-08-13T20:43:00,customer,C0267,order_platform
EV-004534,O01546,PICKED_UP,2026-08-13T20:59:23.605991,driver,D006,order_platform
EV-004535,O01546,DELIVERED,2026-08-13T21:37:53.258188,driver,D006,order_platform
EV-004536,O01547,ORDER_CREATED,2026-08-13T19:54:00,customer,C0877,order_platform
EV-004537,O01547,PICKED_UP,2026-08-13T20:21:13.952898,driver,D021,order_platform
EV-004538,O01547,DELIVERED,2026-08-13T21:14:42.343753,driver,D021,order_platform
EV-004539,O01548,ORDER_CREATED,2026-08-04T12:34:00,customer,C0197,order_platform
EV-004540,O01548,PICKED_UP,2026-08-04T12:56:41.097911,driver,D073,order_platform
EV-004541,O01548,DELIVERED,2026-08-04T13:56:49.725069,driver,D073,order_platform
EV-004542,O01549,ORDER_CREATED,2026-08-21T20:54:00,customer,C0896,order_platform
EV-004543,O01549,PICKED_UP,2026-08-21T21:19:31.207437,driver,D102,order_platform
EV-004544,O01549,DELIVERED,2026-08-21T22:22:24.883708,driver,D102,order_platform
EV-004545,O01550,ORDER_CREATED,2026-08-14T12:38:00,customer,C0623,order_platform
EV-004546,O01550,PICKED_UP,2026-08-14T13:04:11.481132,driver,D045,order_platform
EV-004547,O01550,DELIVERED,2026-08-14T13:53:32.778640,driver,D045,order_platform
EV-004548,O01551,ORDER_CREATED,2026-08-27T11:04:00,customer,C0238,order_platform
EV-004549,O01551,PICKED_UP,2026-08-27T11:32:04.910559,driver,D054,order_platform
EV-004550,O01551,DELIVERED,2026-08-27T12:19:50.551895,driver,D054,order_platform
EV-004551,O01552,ORDER_CREATED,2026-08-16T19:33:00,customer,C0377,order_platform
EV-004552,O01552,PICKED_UP,2026-08-16T20:06:37.344129,driver,D074,order_platform
EV-004553,O01552,DELIVERED,2026-08-16T20:46:41.204452,driver,D074,order_platform
EV-004554,O01553,ORDER_CREATED,2026-08-27T21:43:00,customer,C0800,order_platform
EV-004555,O01553,PICKED_UP,2026-08-27T21:58:38.195165,driver,D108,order_platform
EV-004556,O01553,DELIVERED,2026-08-27T22:45:28.533689,driver,D108,order_platform
EV-004557,O01554,ORDER_CREATED,2026-08-03T21:44:00,customer,C0183,order_platform
EV-004558,O01554,PICKED_UP,2026-08-03T22:15:39.542043,driver,D030,order_platform
EV-004559,O01554,DELIVERED,2026-08-03T23:12:36.986543,driver,D030,order_platform
EV-004560,O01555,ORDER_CREATED,2026-08-06T19:25:00,customer,C0250,order_platform
EV-004561,O01555,PICKED_UP,2026-08-06T19:48:40.531540,driver,D021,order_platform
EV-004562,O01555,DELIVERED,2026-08-06T20:44:32.847943,driver,D021,order_platform
EV-004563,O01556,ORDER_CREATED,2026-08-20T15:57:00,customer,C0707,order_platform
EV-004564,O01556,PICKED_UP,2026-08-20T16:31:14.153921,driver,D098,order_platform
EV-004565,O01556,DELIVERED,2026-08-20T17:27:02.597770,driver,D098,order_platform
EV-004566,O01557,ORDER_CREATED,2026-08-20T21:44:00,customer,C0377,order_platform
EV-004567,O01557,PICKED_UP,2026-08-20T22:14:42.693518,driver,D039,order_platform
EV-004568,O01557,DELIVERED,2026-08-20T22:43:51.877632,driver,D039,order_platform
EV-004569,O01558,ORDER_CREATED,2026-08-20T18:59:00,customer,C0629,order_platform
EV-004570,O01558,PICKED_UP,2026-08-20T19:20:50.818905,driver,D093,order_platform
EV-004571,O01558,DELIVERED,2026-08-20T20:07:22.343665,driver,D093,order_platform
EV-004572,O01559,ORDER_CREATED,2026-08-04T19:33:00,customer,C0167,order_platform
EV-004573,O01559,PICKED_UP,2026-08-04T19:47:27.166948,driver,D073,order_platform
EV-004574,O01559,DELIVERED,2026-08-04T20:28:00.487754,driver,D073,order_platform
EV-004575,O01560,ORDER_CREATED,2026-08-10T16:10:00,customer,C0334,order_platform
EV-004576,O01560,PICKED_UP,2026-08-10T16:41:34.072106,driver,D044,order_platform
EV-004577,O01560,DELIVERED,2026-08-10T17:32:57.731586,driver,D044,order_platform
EV-004578,O01561,ORDER_CREATED,2026-08-03T12:47:00,customer,C0621,order_platform
EV-004579,O01561,PICKED_UP,2026-08-03T12:59:53.032141,driver,D017,order_platform
EV-004580,O01561,DELIVERED,2026-08-03T13:31:34.834473,driver,D017,order_platform
EV-004581,O01562,ORDER_CREATED,2026-08-15T11:19:00,customer,C0090,order_platform
EV-004582,O01562,PICKED_UP,2026-08-15T11:32:54.566480,driver,D024,order_platform
EV-004583,O01562,DELIVERED,2026-08-15T12:24:47.324259,driver,D024,order_platform
EV-004584,O01563,ORDER_CREATED,2026-08-03T11:12:00,customer,C0623,order_platform
EV-004585,O01563,PICKED_UP,2026-08-03T11:36:47.648353,driver,D056,order_platform
EV-004586,O01563,DELIVERED,2026-08-03T12:25:41.336403,driver,D056,order_platform
EV-004587,O01564,ORDER_CREATED,2026-08-25T13:22:00,customer,C0262,order_platform
EV-004588,O01564,PICKED_UP,2026-08-25T13:55:01.928084,driver,D120,order_platform
EV-004589,O01564,DELIVERED,2026-08-25T14:44:48.946947,driver,D120,order_platform
EV-004590,O01565,ORDER_CREATED,2026-08-21T21:18:00,customer,C0671,order_platform
EV-004591,O01565,PICKED_UP,2026-08-21T21:38:15.050677,driver,D006,order_platform
EV-004592,O01565,DELIVERED,2026-08-21T22:28:48.782785,driver,D006,order_platform
EV-004593,O01566,ORDER_CREATED,2026-08-13T17:39:00,customer,C0423,order_platform
EV-004594,O01566,PICKED_UP,2026-08-13T18:05:15.088899,driver,D114,order_platform
EV-004595,O01566,DELIVERED,2026-08-13T18:37:25.530881,driver,D114,order_platform
EV-004596,O01567,ORDER_CREATED,2026-08-07T17:53:00,customer,C0298,order_platform
EV-004597,O01567,PICKED_UP,2026-08-07T18:08:51.488534,driver,D101,order_platform
EV-004598,O01567,DELIVERED,2026-08-07T18:50:55.304325,driver,D101,order_platform
EV-004599,O01568,ORDER_CREATED,2026-08-28T23:18:00,customer,C0437,order_platform
EV-004600,O01568,PICKED_UP,2026-08-28T23:52:21.786041,driver,D057,order_platform
EV-004601,O01569,ORDER_CREATED,2026-08-01T11:37:00,customer,C0516,order_platform
EV-004602,O01569,PICKED_UP,2026-08-01T12:15:44.337235,driver,D038,order_platform
EV-004603,O01569,DELIVERED,2026-08-01T13:08:40.232808,driver,D038,order_platform
EV-004604,O01570,ORDER_CREATED,2026-08-23T12:44:00,customer,C0814,order_platform
EV-004605,O01570,PICKED_UP,2026-08-23T13:04:21.665997,driver,D120,order_platform
EV-004606,O01570,DELIVERED,2026-08-23T13:59:30.921383,driver,D120,order_platform
EV-004607,O01571,ORDER_CREATED,2026-08-26T18:50:00,customer,C0536,order_platform
EV-004608,O01571,PICKED_UP,2026-08-26T19:27:01.883230,driver,D118,order_platform
EV-004609,O01571,DELIVERED,2026-08-26T20:20:58.034174,driver,D118,order_platform
EV-004610,O01572,ORDER_CREATED,2026-08-04T17:42:00,customer,C0549,order_platform
EV-004611,O01572,PICKED_UP,2026-08-04T18:01:45.580285,driver,D010,order_platform
EV-004612,O01572,DELIVERED,2026-08-04T18:46:48.905710,driver,D010,order_platform
EV-004613,O01573,ORDER_CREATED,2026-08-01T19:50:00,customer,C0158,order_platform
EV-004614,O01573,PICKED_UP,2026-08-01T20:13:21.912803,driver,D101,order_platform
EV-004615,O01573,DELIVERED,2026-08-01T21:11:31.636230,driver,D101,order_platform
EV-004616,O01574,ORDER_CREATED,2026-08-15T12:02:00,customer,C0771,order_platform
EV-004617,O01574,PICKED_UP,2026-08-15T12:27:20.781768,driver,D060,order_platform
EV-004618,O01574,DELIVERED,2026-08-15T13:17:46.331827,driver,D060,order_platform
EV-004619,O01575,ORDER_CREATED,2026-08-26T12:26:00,customer,C0035,order_platform
EV-004620,O01575,PICKED_UP,2026-08-26T12:52:30.115635,driver,D079,order_platform
EV-004621,O01575,DELIVERED,2026-08-26T13:28:56.267614,driver,D079,order_platform
EV-004622,O01576,ORDER_CREATED,2026-08-27T12:49:00,customer,C0594,order_platform
EV-004623,O01576,PICKED_UP,2026-08-27T13:06:39.898873,driver,D083,order_platform
EV-004624,O01576,DELIVERED,2026-08-27T13:24:58.045191,driver,D083,order_platform
EV-004625,O01577,ORDER_CREATED,2026-08-23T18:22:00,customer,C0540,order_platform
EV-004626,O01577,PICKED_UP,2026-08-23T19:01:06.693809,driver,D116,order_platform
EV-004627,O01577,DELIVERED,2026-08-23T19:48:57.129079,driver,D116,order_platform
EV-004628,O01578,ORDER_CREATED,2026-08-13T20:45:00,customer,C0774,order_platform
EV-004629,O01578,PICKED_UP,2026-08-13T21:35:39.427046,driver,D105,order_platform
EV-004630,O01578,DELIVERED,2026-08-13T22:23:21.314299,driver,D105,order_platform
EV-004631,O01579,ORDER_CREATED,2026-08-28T17:29:00,customer,C0241,order_platform
EV-004632,O01579,PICKED_UP,2026-08-28T17:58:36.547981,driver,D025,order_platform
EV-004633,O01579,DELIVERED,2026-08-28T18:48:59.592502,driver,D025,order_platform
EV-004634,O01580,ORDER_CREATED,2026-08-09T19:41:00,customer,C0300,order_platform
EV-004635,O01580,PICKED_UP,2026-08-09T19:55:17.591023,driver,D076,order_platform
EV-004636,O01580,DELIVERED,2026-08-09T20:29:49.431196,driver,D076,order_platform
EV-004637,O01581,ORDER_CREATED,2026-08-16T17:26:00,customer,C0750,order_platform
EV-004638,O01581,PICKED_UP,2026-08-16T17:49:29.479028,driver,D067,order_platform
EV-004639,O01581,DELIVERED,2026-08-16T18:40:02.650212,driver,D067,order_platform
EV-004640,O01582,ORDER_CREATED,2026-08-21T20:03:00,customer,C0250,order_platform
EV-004641,O01582,PICKED_UP,2026-08-21T20:40:58.162365,driver,D018,order_platform
EV-004642,O01582,DELIVERED,2026-08-21T21:32:50.730330,driver,D018,order_platform
EV-004643,O01583,ORDER_CREATED,2026-08-08T18:51:00,customer,C0462,order_platform
EV-004644,O01583,PICKED_UP,2026-08-08T19:16:32.910034,driver,D059,order_platform
EV-004645,O01583,DELIVERED,2026-08-08T20:08:07.410283,driver,D059,order_platform
EV-004646,O01584,ORDER_CREATED,2026-08-22T20:55:00,customer,C0313,order_platform
EV-004647,O01584,PICKED_UP,2026-08-22T21:40:16.740107,driver,D087,order_platform
EV-004648,O01584,DELIVERED,2026-08-22T22:42:19.744790,driver,D087,order_platform
EV-004649,O01585,ORDER_CREATED,2026-08-20T18:37:00,customer,C0392,order_platform
EV-004650,O01585,PICKED_UP,2026-08-20T19:11:22.880055,driver,D007,order_platform
EV-004651,O01585,DELIVERED,2026-08-20T19:58:00.061501,driver,D007,order_platform
EV-004652,O01586,ORDER_CREATED,2026-08-14T22:32:00,customer,C0377,order_platform
EV-004653,O01586,PICKED_UP,2026-08-14T23:03:57.783988,driver,D014,order_platform
EV-004654,O01586,DELIVERED,2026-08-15T00:00:00.431674,driver,D014,order_platform
EV-004655,O01587,ORDER_CREATED,2026-08-12T17:38:00,customer,C0775,order_platform
EV-004656,O01587,PICKED_UP,2026-08-12T18:32:41.991070,driver,D036,order_platform
EV-004657,O01587,DELIVERED,2026-08-12T19:18:25.040774,driver,D036,order_platform
EV-004658,O01588,ORDER_CREATED,2026-08-20T18:11:00,customer,C0239,order_platform
EV-004659,O01588,PICKED_UP,2026-08-20T18:41:54.777268,driver,D036,order_platform
EV-004660,O01588,DELIVERED,2026-08-20T19:21:53.043723,driver,D036,order_platform
EV-004661,O01589,ORDER_CREATED,2026-08-15T20:32:00,customer,C0434,order_platform
EV-004662,O01589,PICKED_UP,2026-08-15T20:55:54.826645,driver,D024,order_platform
EV-004663,O01589,DELIVERED,2026-08-15T21:36:36.924498,driver,D024,order_platform
EV-004664,O01590,ORDER_CREATED,2026-08-21T14:22:00,customer,C0232,order_platform
EV-004665,O01590,PICKED_UP,2026-08-21T14:54:12.137020,driver,D017,order_platform
EV-004666,O01590,DELIVERED,2026-08-21T15:44:57.442794,driver,D017,order_platform
EV-004667,O01591,ORDER_CREATED,2026-08-12T12:43:00,customer,C0261,order_platform
EV-004668,O01591,PICKED_UP,2026-08-12T13:01:43.015486,driver,D112,order_platform
EV-004669,O01591,DELIVERED,2026-08-12T13:45:10.919946,driver,D112,order_platform
EV-004670,O01592,ORDER_CREATED,2026-08-11T21:51:00,customer,C0220,order_platform
EV-004671,O01592,PICKED_UP,2026-08-11T22:19:11.486202,driver,D094,order_platform
EV-004672,O01592,DELIVERED,2026-08-11T23:17:27.164143,driver,D094,order_platform
EV-004673,O01593,ORDER_CREATED,2026-08-20T13:34:00,customer,C0171,order_platform
EV-004674,O01593,PICKED_UP,2026-08-20T13:58:26.204372,driver,D072,order_platform
EV-004675,O01593,DELIVERED,2026-08-20T14:49:06.735973,driver,D072,order_platform
EV-004676,O01594,ORDER_CREATED,2026-08-13T13:08:00,customer,C0098,order_platform
EV-004677,O01594,PICKED_UP,2026-08-13T13:45:33.365926,driver,D011,order_platform
EV-004678,O01594,DELIVERED,2026-08-13T14:54:21.243839,driver,D011,order_platform
EV-004679,O01595,ORDER_CREATED,2026-08-24T22:11:00,customer,C0305,order_platform
EV-004680,O01595,PICKED_UP,2026-08-24T22:31:08.027350,driver,D045,order_platform
EV-004681,O01595,DELIVERED,2026-08-24T23:19:19.282836,driver,D045,order_platform
EV-004682,O01596,ORDER_CREATED,2026-08-12T13:03:00,customer,C0349,order_platform
EV-004683,O01596,PICKED_UP,2026-08-12T13:38:50.942226,driver,D101,order_platform
EV-004684,O01597,ORDER_CREATED,2026-08-22T19:57:00,customer,C0174,order_platform
EV-004685,O01597,PICKED_UP,2026-08-22T20:11:11.035912,driver,D070,order_platform
EV-004686,O01597,DELIVERED,2026-08-22T21:12:07.487728,driver,D070,order_platform
EV-004687,O01598,ORDER_CREATED,2026-08-18T20:11:00,customer,C0286,order_platform
EV-004688,O01598,PICKED_UP,2026-08-18T20:31:26.758603,driver,D063,order_platform
EV-004689,O01598,DELIVERED,2026-08-18T21:22:02.516000,driver,D063,order_platform
EV-004690,O01599,ORDER_CREATED,2026-08-26T12:26:00,customer,C0191,order_platform
EV-004691,O01599,PICKED_UP,2026-08-26T12:55:31.571858,driver,D081,order_platform
EV-004692,O01599,DELIVERED,2026-08-26T13:40:06.434639,driver,D081,order_platform
EV-004693,O01600,ORDER_CREATED,2026-08-27T18:08:00,customer,C0107,order_platform
EV-004694,O01600,PICKED_UP,2026-08-27T18:27:44.339018,driver,D104,order_platform
EV-004695,O01600,DELIVERED,2026-08-27T19:08:53.947760,driver,D104,order_platform
EV-004696,O00527,ETA_MESSAGE,2026-08-22T21:37:00,system_or_agent,ops_automation,interventions
EV-004697,O00355,ETA_MESSAGE,2026-08-25T19:54:00,system_or_agent,ops_automation,interventions
EV-004698,O00169,DRIVER_REASSIGNMENT,2026-08-22T15:57:00,system_or_agent,dispatch,interventions
EV-004699,O00136,ETA_MESSAGE,2026-08-19T13:24:00,system_or_agent,ops_automation,interventions
EV-004700,O00938,DRIVER_REASSIGNMENT,2026-08-11T18:25:00,system_or_agent,dispatch,interventions
EV-004701,O01545,RESTAURANT_CONTACT,2026-08-25T17:24:00,system_or_agent,support,interventions
EV-004702,O01254,PRIORITY_DISPATCH,2026-08-11T14:55:00,system_or_agent,ops_automation,interventions
EV-004703,O00238,RESTAURANT_CONTACT,2026-08-27T16:26:00,system_or_agent,support,interventions
EV-004704,O00479,PRIORITY_DISPATCH,2026-08-13T22:41:00,system_or_agent,ops_automation,interventions
EV-004705,O00651,ETA_MESSAGE,2026-08-05T15:12:00,system_or_agent,ops_automation,interventions
EV-004706,O00515,ETA_MESSAGE,2026-08-02T13:48:00,system_or_agent,ops_automation,interventions
EV-004707,O01104,REFUND_OFFER,2026-08-01T12:02:00,system_or_agent,support,interventions
EV-004708,O00969,ETA_MESSAGE,2026-08-23T17:53:00,system_or_agent,ops_automation,interventions
EV-004709,O01570,RESTAURANT_CONTACT,2026-08-23T13:06:00,system_or_agent,support,interventions
EV-004710,O00585,DRIVER_REASSIGNMENT,2026-08-17T15:05:00,system_or_agent,dispatch,interventions
EV-004711,O00066,ETA_MESSAGE,2026-08-13T17:39:00,system_or_agent,ops_automation,interventions
EV-004712,O00031,RESTAURANT_CONTACT,2026-08-09T20:39:00,system_or_agent,support,interventions
EV-004713,O00905,RESTAURANT_CONTACT,2026-08-04T15:49:00,system_or_agent,support,interventions
EV-004714,O00368,DRIVER_REASSIGNMENT,2026-08-17T00:20:00,system_or_agent,dispatch,interventions
EV-004715,O01135,DRIVER_REASSIGNMENT,2026-08-23T17:43:00,system_or_agent,dispatch,interventions
EV-004716,O01488,RESTAURANT_CONTACT,2026-08-10T13:20:00,system_or_agent,support,interventions
EV-004717,O00486,ETA_MESSAGE,2026-08-06T20:25:00,system_or_agent,ops_automation,interventions
EV-004718,O01549,ETA_MESSAGE,2026-08-21T21:15:00,system_or_agent,ops_automation,interventions
EV-004719,O00375,RESTAURANT_CONTACT,2026-08-07T23:28:00,system_or_agent,support,interventions
EV-004720,O00030,ETA_MESSAGE,2026-08-03T13:53:00,system_or_agent,ops_automation,interventions
EV-004721,O01143,DRIVER_REASSIGNMENT,2026-08-02T21:35:00,system_or_agent,dispatch,interventions
EV-004722,O00959,ETA_MESSAGE,2026-08-18T14:13:00,system_or_agent,ops_automation,interventions
EV-004723,O01467,ETA_MESSAGE,2026-08-03T21:37:00,system_or_agent,ops_automation,interventions
EV-004724,O00333,RESTAURANT_CONTACT,2026-08-24T16:35:00,system_or_agent,support,interventions
EV-004725,O00713,DRIVER_REASSIGNMENT,2026-08-11T18:32:00,system_or_agent,dispatch,interventions
EV-004726,O00071,ETA_MESSAGE,2026-08-21T18:50:00,system_or_agent,ops_automation,interventions
EV-004727,O00290,PRIORITY_DISPATCH,2026-08-21T16:42:00,system_or_agent,ops_automation,interventions
EV-004728,O00988,PRIORITY_DISPATCH,2026-08-04T13:47:00,system_or_agent,ops_automation,interventions
EV-004729,O01527,PRIORITY_DISPATCH,2026-08-07T15:45:00,system_or_agent,ops_automation,interventions
EV-004730,O00417,DRIVER_REASSIGNMENT,2026-08-16T11:46:00,system_or_agent,dispatch,interventions
EV-004731,O01088,DRIVER_REASSIGNMENT,2026-08-09T20:02:00,system_or_agent,dispatch,interventions
EV-004732,O00325,ETA_MESSAGE,2026-08-19T18:55:00,system_or_agent,ops_automation,interventions
EV-004733,O00618,DRIVER_REASSIGNMENT,2026-08-26T20:38:00,system_or_agent,dispatch,interventions
EV-004734,O00381,RESTAURANT_CONTACT,2026-08-18T18:16:00,system_or_agent,support,interventions
EV-004735,O00174,PRIORITY_DISPATCH,2026-08-21T19:22:00,system_or_agent,ops_automation,interventions
EV-004736,O00635,ETA_MESSAGE,2026-08-21T14:15:00,system_or_agent,ops_automation,interventions
EV-004737,O00702,ETA_MESSAGE,2026-08-10T12:10:00,system_or_agent,ops_automation,interventions
EV-004738,O01522,DRIVER_REASSIGNMENT,2026-08-16T14:23:00,system_or_agent,dispatch,interventions
EV-004739,O00024,ETA_MESSAGE,2026-08-16T15:19:00,system_or_agent,ops_automation,interventions
EV-004740,O01524,DRIVER_REASSIGNMENT,2026-08-15T15:41:00,system_or_agent,dispatch,interventions
EV-004741,O00033,DRIVER_REASSIGNMENT,2026-08-06T23:49:00,system_or_agent,dispatch,interventions
EV-004742,O00567,RESTAURANT_CONTACT,2026-08-23T20:56:00,system_or_agent,support,interventions
EV-004743,O00100,RESTAURANT_CONTACT,2026-08-18T23:38:00,system_or_agent,support,interventions
EV-004744,O00519,RESTAURANT_CONTACT,2026-08-25T17:58:00,system_or_agent,support,interventions
EV-004745,O01188,DRIVER_REASSIGNMENT,2026-08-08T14:43:00,system_or_agent,dispatch,interventions
EV-004746,O01353,REFUND_OFFER,2026-08-14T17:18:00,system_or_agent,support,interventions
EV-004747,O01176,DRIVER_REASSIGNMENT,2026-08-07T21:04:00,system_or_agent,dispatch,interventions
EV-004748,O00808,ETA_MESSAGE,2026-08-01T17:11:00,system_or_agent,ops_automation,interventions
EV-004749,O00395,RESTAURANT_CONTACT,2026-08-15T18:28:00,system_or_agent,support,interventions
EV-004750,O01396,DRIVER_REASSIGNMENT,2026-08-11T19:09:00,system_or_agent,dispatch,interventions
EV-004751,O01453,RESTAURANT_CONTACT,2026-08-15T21:00:00,system_or_agent,support,interventions
EV-004752,O00353,RESTAURANT_CONTACT,2026-08-23T16:34:00,system_or_agent,support,interventions
EV-004753,O00571,DRIVER_REASSIGNMENT,2026-08-10T22:05:00,system_or_agent,dispatch,interventions
EV-004754,O00416,ETA_MESSAGE,2026-08-24T00:16:00,system_or_agent,ops_automation,interventions
EV-004755,O00612,RESTAURANT_CONTACT,2026-08-16T18:35:00,system_or_agent,support,interventions
EV-004756,O00301,PRIORITY_DISPATCH,2026-08-20T20:10:00,system_or_agent,ops_automation,interventions
